trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
4199046,18:39:00,18:39:00,120,3,0,0
4199046,18:41:00,18:41:00,118,4,0,0
4199046,18:44:00,18:44:00,116,5,0,0
4199046,18:48:00,18:48:00,115,6,0,0
4199046,18:51:00,18:51:00,114,7,0,0
4199046,18:55:00,18:55:00,112,8,0,0
4199046,18:58:00,18:58:00,111,9,0,0
4199046,19:01:00,19:01:00,110,10,0,0
4199046,19:05:00,19:05:00,108,11,0,0
4199046,19:08:00,19:08:00,106,12,0,0
4199046,19:11:00,19:11:00,105,13,0,0
4199046,19:21:00,19:21:00,56,14,1,0
4199046,19:30:00,19:30:00,4,15,1,0
4199046,19:41:00,19:41:00,1,16,0,0
4199048,19:03:00,19:03:00,124,1,0,0
4199048,19:05:00,19:05:00,121,2,0,0
4199048,19:07:00,19:07:00,120,3,0,0
4199048,19:09:00,19:09:00,118,4,0,0
4199048,19:12:00,19:12:00,116,5,0,0
4199048,19:16:00,19:16:00,115,6,0,0
4199048,19:19:00,19:19:00,114,7,0,0
4199048,19:23:00,19:23:00,112,8,0,0
4199048,19:26:00,19:26:00,111,9,0,0
4199048,19:29:00,19:29:00,110,10,0,0
4199048,19:33:00,19:33:00,108,11,0,0
4199048,19:36:00,19:36:00,106,12,0,0
4199048,19:39:00,19:39:00,105,13,0,0
4199048,19:49:00,19:49:00,56,14,1,0
4199048,19:58:00,19:58:00,4,15,1,0
4199048,20:09:00,20:09:00,1,16,0,0
4199050,19:32:00,19:32:00,124,1,0,0
4199050,19:34:00,19:34:00,121,2,0,0
4199050,19:36:00,19:36:00,120,3,0,0
4199050,19:38:00,19:38:00,118,4,0,0
4199050,19:41:00,19:41:00,116,5,0,0
4199050,19:45:00,19:45:00,115,6,0,0
4199050,19:48:00,19:48:00,114,7,0,0
4199050,19:52:00,19:52:00,112,8,0,0
4199050,19:55:00,19:55:00,111,9,0,0
4199050,19:58:00,19:58:00,110,10,0,0
4199050,20:02:00,20:02:00,108,11,0,0
4199050,20:05:00,20:05:00,106,12,0,0
4199050,20:08:00,20:08:00,105,13,0,0
4199050,20:18:00,20:18:00,56,14,1,0
4199050,20:27:00,20:27:00,4,15,1,0
4199050,20:38:00,20:38:00,1,16,0,0
4199052,20:05:00,20:05:00,124,1,0,0
4199052,20:07:00,20:07:00,121,2,0,0
4199052,20:09:00,20:09:00,120,3,0,0
4199052,20:11:00,20:11:00,118,4,0,0
4199052,20:14:00,20:14:00,116,5,0,0
4199052,20:18:00,20:18:00,115,6,0,0
4199052,20:21:00,20:21:00,114,7,0,0
4199052,20:25:00,20:25:00,112,8,0,0
4199052,20:28:00,20:28:00,111,9,0,0
4199052,20:31:00,20:31:00,110,10,0,0
4199052,20:35:00,20:35:00,108,11,0,0
4199052,20:38:00,20:38:00,106,12,0,0
4199052,20:41:00,20:41:00,105,13,0,0
4199052,20:51:00,20:51:00,56,14,1,0
4199052,21:00:00,21:00:00,4,15,1,0
4199052,21:11:00,21:11:00,1,16,0,0
4199054,20:30:00,20:30:00,124,1,0,0
4199054,20:32:00,20:32:00,121,2,0,0
4199054,20:34:00,20:34:00,120,3,0,0
4199054,20:36:00,20:36:00,118,4,0,0
4199054,20:39:00,20:39:00,116,5,0,0
4199054,20:43:00,20:43:00,115,6,0,0
4199054,20:46:00,20:46:00,114,7,0,0
4199054,20:50:00,20:50:00,112,8,0,0
4199054,20:53:00,20:53:00,111,9,0,0
4199054,20:56:00,20:56:00,110,10,0,0
4199054,21:00:00,21:00:00,108,11,0,0
4199054,21:03:00,21:03:00,106,12,0,0
