route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
18,18,3085,"RvLN TRENTON",1,"343RL002",1345
18,18,3086,"RvLN TRENTON",1,"343RL004",1345
18,18,3087,"RvLN TRENTON",1,"343RL006",1345
18,18,3088,"RvLN TRENTON",1,"343RL003",1345
18,18,3089,"RvLN TRENTON",1,"343RL005",1345
18,18,3090,"RvLN TRENTON",1,"343RL001",1345
18,18,3091,"RvLN TRENTON",1,"343RL002",1345
18,18,3092,"RvLN TRENTON",1,"343RL004",1345
18,18,3093,"RvLN TRENTON",1,"343RL006",1345
18,18,3094,"RvLN TRENTON",1,"343RL003",1345
18,18,3095,"RvLN TRENTON",1,"343RL005",1345
18,18,3096,"RvLN TRENTON",1,"343RL001",1345
18,18,3097,"RvLN PENNSAUKEN RT 73 STATION",1,"343RL002",1346
18,19,3098,"RvLN WATERFRONT ENTER. CENTER",0,"343RL004",1347
18,19,3099,"RvLN WATERFRONT ENTER. CENTER",0,"343RL005",1347
18,19,3100,"RvLN WATERFRONT ENTER. CENTER",0,"343RL009",1347
18,19,3101,"RvLN WATERFRONT ENTER. CENTER",0,"343RL011",1347
18,19,3102,"RvLN WATERFRONT ENTER. CENTER",0,"343RL007",1347
18,19,3103,"RvLN WATERFRONT ENTER. CENTER",0,"343RL001",1347
18,19,3104,"RvLN WATERFRONT ENTER. CENTER",0,"343RL003",1347
18,19,3105,"RvLN WATERFRONT ENTER. CENTER",0,"343RL013",1347
18,19,3106,"RvLN WATERFRONT ENTER. CENTER",0,"343RL006",1347
18,19,3107,"RvLN WATERFRONT ENTER. CENTER",0,"343RL010",1347
18,19,3108,"RvLN WATERFRONT ENTER. CENTER",0,"343RL012",1347
18,19,3109,"RvLN WATERFRONT ENTER. CENTER",0,"343RL005",1347
18,19,3110,"RvLN WATERFRONT ENTER. CENTER",0,"343RL014",1347
18,19,3111,"RvLN WATERFRONT ENTER. CENTER",0,"343RL011",1347
18,19,3112,"RvLN WATERFRONT ENTER. CENTER",0,"343RL003",1347
18,19,3113,"RvLN WATERFRONT ENTER. CENTER",0,"343RL013",1347
18,19,3114,"RvLN WATERFRONT ENTER. CENTER",0,"343RL010",1347
18,19,3115,"RvLN WATERFRONT ENTER. CENTER",0,"343RL005",1347
18,19,3116,"RvLN WATERFRONT ENTER. CENTER",0,"343RL014",1347
18,19,3117,"RvLN WATERFRONT ENTER. CENTER",0,"343RL011",1347
18,19,3118,"RvLN WATERFRONT ENTER. CENTER",0,"343RL003",1347
18,19,3119,"RvLN WATERFRONT ENTER. CENTER",0,"343RL013",1347
18,19,3120,"RvLN WATERFRONT ENTER. CENTER",0,"343RL010",1347
18,19,3121,"RvLN WATERFRONT ENTER. CENTER",0,"343RL005",1347
18,19,3122,"RvLN WATERFRONT ENTER. CENTER",0,"343RL014",1347
18,19,3123,"RvLN WATERFRONT ENTER. CENTER",0,"343RL011",1347
18,19,3124,"RvLN WATERFRONT ENTER. CENTER",0,"343RL003",1347
18,19,3125,"RvLN WATERFRONT ENTER. CENTER",0,"343RL015",1347
18,19,3126,"RvLN WATERFRONT ENTER. CENTER",0,"343RL017",1347
18,19,3127,"RvLN WATERFRONT ENTER. CENTER",0,"343RL013",1347
18,19,3128,"RvLN WATERFRONT ENTER. CENTER",0,"343RL019",1347
18,19,3129,"RvLN WATERFRONT ENTER. CENTER",0,"343RL010",1347
18,19,3130,"RvLN WATERFRONT ENTER. CENTER",0,"343RL020",1347
18,19,3131,"RvLN WATERFRONT ENTER. CENTER",0,"343RL005",1347
18,19,3132,"RvLN WATERFRONT ENTER. CENTER",0,"343RL016",1347
18,19,3133,"RvLN WATERFRONT ENTER. CENTER",0,"343RL014",1347
18,19,3134,"RvLN WATERFRONT ENTER. CENTER",0,"343RL003",1347
18,19,3135,"RvLN WATERFRONT ENTER. CENTER",0,"343RL022",1347
18,19,3136,"RvLN WATERFRONT ENTER. CENTER",0,"343RL021",1347
18,19,3137,"RvLN WATERFRONT ENTER. CENTER",0,"343RL015",1347
18,19,3138,"RvLN WATERFRONT ENTER. CENTER",0,"343RL013",1347
18,19,3139,"RvLN WATERFRONT ENTER. CENTER",0,"343RL010",1347
18,19,3140,"RvLN WATERFRONT ENTER. CENTER",0,"343RL020",1347
18,19,3141,"RvLN WATERFRONT ENTER. CENTER",0,"343RL014",1347
18,19,3142,"RvLN WATERFRONT ENTER. CENTER",0,"343RL008",1348
18,19,3143,"RvLN CAMDEN EXPRESS",0,"343RL023",1349
18,19,3144,"RvLN BURLINGTON SOUTH",0,"343RL022",1350
18,19,3145,"RvLN WATERFRONT ENTER. CENTER",0,"343RL001",1351
